Thumb,Index,Middle,Ring,Little,Label
184.11,6.47,12.98,2.15,4.31,Thumb_bent
181.59,12.98,19.53,10.81,4.31,Thumb_bent
191.71,8.64,6.47,2.15,6.47,Thumb_bent
199.36,2.15,19.53,12.98,12.98,Thumb_bent
181.59,8.64,26.11,0.00,0.00,Thumb_bent
207.06,0.00,21.72,12.98,6.47,Thumb_bent
174.05,4.31,19.53,8.64,8.64,Thumb_bent
166.56,17.34,17.34,4.31,10.81,Thumb_bent
164.08,8.64,19.53,8.64,0.00,Thumb_bent
207.06,6.47,19.53,12.98,6.47,Thumb_bent
217.40,10.81,8.64,6.47,15.16,Thumb_bent
225.22,12.98,15.16,0.00,2.15,Thumb_bent
184.11,8.64,8.64,2.15,15.16,Thumb_bent
169.05,8.64,17.34,6.47,4.31,Thumb_bent
209.64,8.64,10.81,4.31,8.64,Thumb_bent
251.63,8.64,17.34,15.16,17.34,Thumb_bent
262.36,4.31,12.98,10.81,4.31,Thumb_bent
278.63,19.53,10.81,12.98,4.31,Thumb_bent
270.47,15.16,17.34,4.31,8.64,Thumb_bent
286.85,12.98,19.53,8.64,0.00,Thumb_bent
265.06,10.81,21.72,2.15,8.64,Thumb_bent
214.81,10.81,19.53,10.81,8.64,Thumb_bent
262.36,0.00,15.16,12.98,2.15,Thumb_bent
254.31,2.15,21.72,19.53,17.34,Thumb_bent
275.91,17.34,6.47,4.31,8.64,Thumb_bent
254.31,0.00,28.32,19.53,0.00,Thumb_bent
238.35,10.81,17.34,8.64,10.81,Thumb_bent
235.71,6.47,4.31,8.64,6.47,Thumb_bent
212.22,0.00,15.16,0.00,10.81,Thumb_bent
217.40,0.00,21.72,8.64,8.64,Thumb_bent
214.81,12.98,8.64,6.47,0.00,Thumb_bent
161.60,6.47,8.64,4.31,8.64,Thumb_bent
174.05,4.31,8.64,15.16,8.64,Thumb_bent
151.72,2.15,15.16,2.15,8.64,Thumb_bent
174.05,0.00,21.72,2.15,0.00,Thumb_bent
199.36,10.81,19.53,10.81,17.34,Thumb_bent
204.49,6.47,15.16,6.47,0.00,Thumb_bent
207.06,2.15,2.15,4.31,0.00,Thumb_bent
209.64,0.00,15.16,0.00,28.32,Thumb_bent
212.22,8.64,19.53,15.16,0.00,Thumb_bent
191.71,2.15,6.47,4.31,15.16,Thumb_bent
194.26,2.15,19.53,6.47,6.47,Thumb_bent
186.64,15.16,21.72,4.31,4.31,Thumb_bent
181.59,0.00,17.34,0.00,6.47,Thumb_bent
159.12,4.31,10.81,10.81,12.98,Thumb_bent
161.60,12.98,12.98,6.47,2.15,Thumb_bent
154.18,19.53,26.11,10.81,8.64,Thumb_bent
117.82,15.16,15.16,6.47,17.34,Thumb_bent
127.40,0.00,21.72,15.16,0.00,Thumb_bent
113.05,2.15,21.72,12.98,0.00,Thumb_bent
122.60,6.47,23.91,0.00,4.31,Thumb_bent
117.82,10.81,8.64,0.00,10.81,Thumb_bent
110.68,12.98,19.53,0.00,0.00,Thumb_bent
122.60,10.81,17.34,19.53,10.81,Thumb_bent
117.82,6.47,19.53,8.64,4.31,Thumb_bent
125.00,15.16,21.72,2.15,8.64,Thumb_bent
132.23,4.31,23.91,0.00,8.64,Thumb_bent
127.40,8.64,21.72,10.81,2.15,Thumb_bent
113.05,2.15,8.64,6.47,10.81,Thumb_bent
120.21,6.47,10.81,2.15,10.81,Thumb_bent
113.05,8.64,19.53,0.00,4.31,Thumb_bent
129.81,8.64,12.98,8.64,2.15,Thumb_bent
110.68,6.47,21.72,6.47,10.81,Thumb_bent
120.21,10.81,12.98,6.47,4.31,Thumb_bent
110.68,17.34,15.16,0.00,2.15,Thumb_bent
115.43,0.00,12.98,0.00,0.00,Thumb_bent
108.31,6.47,4.31,0.00,6.47,Thumb_bent
113.05,8.64,21.72,2.15,4.31,Thumb_bent
108.31,10.81,23.91,12.98,2.15,Thumb_bent
149.27,8.64,21.72,17.34,12.98,Thumb_bent
75.63,8.64,10.81,10.81,0.00,Thumb_bent
80.24,17.34,30.53,10.81,6.47,Thumb_bent
68.75,15.16,28.32,0.00,4.31,Thumb_bent
71.04,4.31,28.32,8.64,12.98,Thumb_bent
68.75,4.31,23.91,4.31,0.00,Thumb_bent
80.24,6.47,26.11,19.53,12.98,Thumb_bent
82.56,10.81,28.32,6.47,10.81,Thumb_bent
64.19,15.16,19.53,10.81,0.00,Thumb_bent
159.12,17.34,26.11,23.91,15.16,Thumb_bent
0.00,66.47,8.64,4.31,4.31,Index_bent
12.98,84.87,0.00,28.32,6.47,Index_bent
8.64,101.23,15.16,4.31,6.47,Index_bent
8.64,82.56,6.47,21.72,0.00,Index_bent
0.00,101.23,10.81,10.81,12.98,Index_bent
4.31,87.20,19.53,2.15,6.47,Index_bent
12.98,91.85,17.34,8.64,10.81,Index_bent
6.47,80.24,6.47,4.31,0.00,Index_bent
0.00,98.88,10.81,8.64,8.64,Index_bent
8.64,105.94,2.15,6.47,10.81,Index_bent
17.34,103.58,6.47,0.00,0.00,Index_bent
4.31,110.68,17.34,0.00,12.98,Index_bent
0.00,101.23,10.81,10.81,6.47,Index_bent
15.16,101.23,4.31,4.31,0.00,Index_bent
6.47,101.23,12.98,10.81,12.98,Index_bent
4.31,127.40,17.34,15.16,21.72,Index_bent
0.00,120.21,15.16,6.47,12.98,Index_bent
4.31,151.72,0.00,8.64,10.81,Index_bent
4.31,159.12,15.16,12.98,15.16,Index_bent
12.98,146.82,12.98,4.31,10.81,Index_bent
2.15,161.60,4.31,8.64,2.15,Index_bent
0.00,139.50,17.34,4.31,12.98,Index_bent
2.15,154.18,12.98,17.34,8.64,Index_bent
6.47,154.18,10.81,6.47,6.47,Index_bent
8.64,156.65,10.81,19.53,8.64,Index_bent
0.00,144.38,17.34,15.16,10.81,Index_bent
4.31,141.94,17.34,4.31,15.16,Index_bent
2.15,127.40,17.34,8.64,2.15,Index_bent
4.31,149.27,17.34,8.64,8.64,Index_bent
6.47,149.27,23.91,15.16,8.64,Index_bent
8.64,151.72,10.81,0.00,8.64,Index_bent
4.31,171.55,4.31,12.98,12.98,Index_bent
15.16,166.56,4.31,0.00,10.81,Index_bent
4.31,159.12,17.34,15.16,12.98,Index_bent
8.64,169.05,21.72,2.15,12.98,Index_bent
6.47,159.12,15.16,10.81,19.53,Index_bent
2.15,164.08,23.91,8.64,6.47,Index_bent
4.31,176.56,12.98,6.47,0.00,Index_bent
0.00,174.05,19.53,6.47,6.47,Index_bent
10.81,176.56,4.31,12.98,10.81,Index_bent
2.15,161.60,8.64,12.98,0.00,Index_bent
12.98,171.55,15.16,6.47,2.15,Index_bent
8.64,174.05,12.98,0.00,4.31,Index_bent
12.98,166.56,15.16,4.31,6.47,Index_bent
8.64,164.08,15.16,6.47,4.31,Index_bent
12.98,176.56,17.34,10.81,4.31,Index_bent
6.47,181.59,19.53,10.81,0.00,Index_bent
10.81,196.81,19.53,0.00,6.47,Index_bent
12.98,222.60,15.16,28.32,0.00,Index_bent
8.64,194.26,4.31,12.98,4.31,Index_bent
8.64,191.71,21.72,8.64,12.98,Index_bent
8.64,179.07,23.91,12.98,17.34,Index_bent
4.31,164.08,17.34,8.64,21.72,Index_bent
2.15,176.56,4.31,10.81,10.81,Index_bent
10.81,186.64,17.34,12.98,4.31,Index_bent
12.98,179.07,6.47,17.34,8.64,Index_bent
12.98,179.07,10.81,6.47,6.47,Index_bent
0.00,184.11,21.72,10.81,0.00,Index_bent
8.64,174.05,2.15,0.00,8.64,Index_bent
10.81,179.07,12.98,0.00,10.81,Index_bent
0.00,189.17,19.53,8.64,8.64,Index_bent
0.00,179.07,4.31,10.81,15.16,Index_bent
10.81,176.56,21.72,8.64,0.00,Index_bent
17.34,191.71,23.91,6.47,0.00,Index_bent
8.64,179.07,23.91,6.47,6.47,Index_bent
12.98,201.92,8.64,0.00,4.31,Index_bent
0.00,184.11,12.98,15.16,10.81,Index_bent
6.47,184.11,15.16,10.81,6.47,Index_bent
0.00,191.71,21.72,10.81,6.47,Index_bent
4.31,199.36,15.16,15.16,0.00,Index_bent
15.16,196.81,21.72,4.31,4.31,Index_bent
0.00,186.64,30.53,0.00,4.31,Index_bent
0.00,207.06,19.53,0.00,0.00,Index_bent
15.16,214.81,21.72,12.98,0.00,Index_bent
0.00,227.83,10.81,8.64,10.81,Index_bent
8.64,233.08,10.81,0.00,15.16,Index_bent
23.91,233.08,12.98,17.34,12.98,Index_bent
2.15,227.83,21.72,8.64,4.31,Index_bent
0.00,230.45,17.34,15.16,8.64,Index_bent
0.00,217.40,23.91,6.47,17.34,Index_bent
8.64,241.00,10.81,6.47,4.31,Index_bent
15.16,248.97,21.72,6.47,2.15,Index_bent
10.81,246.30,19.53,6.47,8.64,Index_bent
0.00,235.71,12.98,12.98,17.34,Index_bent
2.15,235.71,21.72,6.47,0.00,Index_bent
15.16,241.00,19.53,10.81,6.47,Index_bent
4.31,235.71,23.91,4.31,6.47,Index_bent
19.53,217.40,15.16,15.16,15.16,Index_bent
6.47,225.22,6.47,12.98,8.64,Index_bent
6.47,230.45,10.81,4.31,2.15,Index_bent
8.64,241.00,17.34,10.81,15.16,Index_bent
10.81,227.83,19.53,4.31,8.64,Index_bent
12.98,222.60,12.98,8.64,0.00,Index_bent
10.81,207.06,21.72,15.16,6.47,Index_bent
0.00,235.71,19.53,15.16,10.81,Index_bent
19.53,230.45,0.00,12.98,0.00,Index_bent
10.81,230.45,17.34,8.64,15.16,Index_bent
2.15,227.83,21.72,8.64,0.00,Index_bent
0.00,230.45,6.47,0.00,12.98,Index_bent
10.81,212.22,23.91,15.16,6.47,Index_bent
10.81,214.81,23.91,10.81,2.15,Index_bent
17.34,214.81,23.91,15.16,4.31,Index_bent
12.98,212.22,10.81,21.72,12.98,Index_bent
15.16,225.22,6.47,0.00,8.64,Index_bent
8.64,196.81,21.72,0.00,19.53,Index_bent
0.00,209.64,28.32,4.31,10.81,Index_bent
2.15,214.81,8.64,10.81,0.00,Index_bent
19.53,225.22,12.98,0.00,6.47,Index_bent
12.98,292.36,21.72,10.81,15.16,Index_bent
10.81,306.24,12.98,6.47,0.00,Index_bent
10.81,314.64,19.53,17.34,6.47,Index_bent
10.81,311.83,19.53,0.00,0.00,Index_bent
6.47,311.83,15.16,19.53,0.00,Index_bent
4.31,314.64,21.72,17.34,10.81,Index_bent
17.34,311.83,10.81,4.31,4.31,Index_bent
6.47,311.83,8.64,2.15,17.34,Index_bent
12.98,311.83,17.34,17.34,15.16,Index_bent
0.00,286.85,8.64,15.16,12.98,Index_bent
12.98,275.91,10.81,10.81,12.98,Index_bent
2.15,275.91,30.53,0.00,2.15,Index_bent
0.00,278.63,28.32,12.98,0.00,Index_bent
6.47,259.67,26.11,15.16,19.53,Index_bent
0.00,196.81,28.32,8.64,8.64,Index_bent
19.53,189.17,21.72,19.53,10.81,Index_bent
10.81,194.26,26.11,6.47,10.81,Index_bent
2.15,199.36,12.98,10.81,6.47,Index_bent
12.98,220.00,21.72,2.15,6.47,Index_bent
4.31,212.22,15.16,10.81,15.16,Index_bent
10.81,217.40,12.98,0.00,8.64,Index_bent
15.16,217.40,23.91,10.81,15.16,Index_bent
4.31,227.83,8.64,12.98,4.31,Index_bent
2.15,233.08,23.91,0.00,6.47,Index_bent
0.00,225.22,28.32,15.16,19.53,Index_bent
0.00,233.08,10.81,17.34,10.81,Index_bent
6.47,220.00,12.98,10.81,2.15,Index_bent
4.31,227.83,32.74,19.53,0.00,Index_bent
10.81,204.49,10.81,4.31,10.81,Index_bent
15.16,209.64,10.81,2.15,0.00,Index_bent
10.81,204.49,28.32,15.16,10.81,Index_bent
15.16,196.81,26.11,0.00,17.34,Index_bent
8.64,204.49,21.72,10.81,12.98,Index_bent
6.47,212.22,12.98,6.47,12.98,Index_bent
17.34,204.49,21.72,0.00,6.47,Index_bent
2.15,201.92,28.32,6.47,0.00,Index_bent
4.31,209.64,19.53,15.16,8.64,Index_bent
15.16,191.71,26.11,6.47,0.00,Index_bent
10.81,194.26,15.16,0.00,6.47,Index_bent
8.64,194.26,26.11,12.98,8.64,Index_bent
8.64,201.92,26.11,23.91,4.31,Index_bent
6.47,212.22,12.98,15.16,4.31,Index_bent
0.00,191.71,10.81,10.81,6.47,Index_bent
0.00,201.92,23.91,10.81,6.47,Index_bent
12.98,201.92,21.72,15.16,8.64,Index_bent
2.15,204.49,28.32,0.00,8.64,Index_bent
0.00,214.81,28.32,19.53,2.15,Index_bent
10.81,207.06,21.72,8.64,15.16,Index_bent
17.34,222.60,10.81,12.98,12.98,Index_bent
6.47,214.81,10.81,10.81,15.16,Index_bent
8.64,214.81,23.91,6.47,0.00,Index_bent
2.15,209.64,19.53,15.16,10.81,Index_bent
10.81,217.40,17.34,8.64,21.72,Index_bent
0.00,199.36,10.81,15.16,4.31,Index_bent
6.47,196.81,10.81,8.64,0.00,Index_bent
2.15,227.83,26.11,12.98,2.15,Index_bent
6.47,209.64,12.98,0.00,8.64,Index_bent
2.15,251.63,28.32,10.81,6.47,Index_bent
2.15,225.22,30.53,12.98,6.47,Index_bent
4.31,227.83,21.72,0.00,10.81,Index_bent
10.81,235.71,23.91,17.34,8.64,Index_bent
15.16,241.00,30.53,21.72,12.98,Index_bent
6.47,235.71,41.63,0.00,2.15,Index_bent
8.64,243.65,30.53,15.16,0.00,Index_bent
12.98,248.97,26.11,6.47,4.31,Index_bent
12.98,246.30,28.32,8.64,6.47,Index_bent
6.47,243.65,21.72,8.64,6.47,Index_bent
15.16,241.00,39.40,10.81,12.98,Index_bent
4.31,243.65,32.74,6.47,10.81,Index_bent
26.11,241.00,28.32,8.64,0.00,Index_bent
15.16,233.08,34.96,15.16,4.31,Index_bent
8.64,233.08,26.11,8.64,19.53,Index_bent
6.47,225.22,34.96,12.98,6.47,Index_bent
0.00,235.71,30.53,0.00,12.98,Index_bent
8.64,233.08,41.63,8.64,17.34,Index_bent
4.31,230.45,26.11,4.31,12.98,Index_bent
12.98,225.22,32.74,4.31,0.00,Index_bent
8.64,233.08,34.96,0.00,19.53,Index_bent
8.64,227.83,37.18,19.53,17.34,Index_bent
12.98,222.60,39.40,8.64,8.64,Index_bent
8.64,227.83,46.11,17.34,6.47,Index_bent
8.64,238.35,30.53,12.98,10.81,Index_bent
10.81,230.45,37.18,12.98,6.47,Index_bent
12.98,233.08,37.18,4.31,2.15,Index_bent
17.34,227.83,46.11,8.64,8.64,Index_bent
10.81,230.45,28.32,2.15,4.31,Index_bent
17.34,241.00,50.60,4.31,6.47,Index_bent
4.31,246.30,39.40,8.64,19.53,Index_bent
10.81,238.35,46.11,17.34,0.00,Index_bent
10.81,227.83,32.74,17.34,12.98,Index_bent
12.98,241.00,28.32,15.16,6.47,Index_bent
4.31,238.35,28.32,15.16,6.47,Index_bent
8.64,235.71,39.40,0.00,17.34,Index_bent
17.34,233.08,32.74,12.98,8.64,Index_bent
2.15,222.60,23.91,8.64,15.16,Index_bent
0.00,225.22,30.53,6.47,0.00,Index_bent
17.34,227.83,39.40,8.64,12.98,Index_bent
2.15,220.00,39.40,15.16,8.64,Index_bent
4.31,204.49,48.35,2.15,10.81,Index_bent
15.16,201.92,26.11,21.72,17.34,Index_bent
17.34,176.56,41.63,8.64,12.98,Index_bent
19.53,164.08,57.37,23.91,17.34,Index_bent
10.81,169.05,34.96,2.15,6.47,Index_bent
0.00,207.06,32.74,8.64,6.47,Index_bent
4.31,209.64,43.87,10.81,15.16,Index_bent
10.81,217.40,39.40,12.98,0.00,Index_bent
4.31,225.22,41.63,8.64,4.31,Index_bent
8.64,217.40,37.18,10.81,0.00,Index_bent
8.64,207.06,34.96,17.34,2.15,Index_bent
6.47,207.06,39.40,21.72,10.81,Index_bent
8.64,204.49,39.40,8.64,8.64,Index_bent
0.00,207.06,34.96,8.64,8.64,Index_bent
6.47,214.81,43.87,2.15,17.34,Index_bent
10.81,220.00,41.63,10.81,8.64,Index_bent
17.34,209.64,46.11,21.72,2.15,Index_bent
0.00,227.83,39.40,2.15,8.64,Index_bent
4.31,191.71,46.11,6.47,26.11,Index_bent
6.47,227.83,50.60,12.98,8.64,Index_bent
0.00,243.65,37.18,10.81,8.64,Index_bent
4.31,220.00,46.11,15.16,6.47,Index_bent
15.16,225.22,39.40,12.98,8.64,Index_bent
4.31,225.22,41.63,17.34,2.15,Index_bent
2.15,220.00,37.18,6.47,10.81,Index_bent
0.00,227.83,37.18,0.00,19.53,Index_bent
6.47,227.83,39.40,0.00,8.64,Index_bent
17.34,235.71,43.87,8.64,12.98,Index_bent
15.16,220.00,52.85,19.53,4.31,Index_bent
0.00,248.97,37.18,4.31,0.00,Index_bent
10.81,251.63,46.11,0.00,10.81,Index_bent
8.64,251.63,41.63,8.64,8.64,Index_bent
10.81,241.00,37.18,0.00,15.16,Index_bent
4.31,246.30,30.53,17.34,0.00,Index_bent
12.98,243.65,37.18,2.15,4.31,Index_bent
8.64,235.71,41.63,8.64,12.98,Index_bent
12.98,248.97,26.11,15.16,15.16,Index_bent
10.81,246.30,26.11,12.98,12.98,Index_bent
10.81,243.65,32.74,12.98,17.34,Index_bent
17.34,238.35,46.11,0.00,8.64,Index_bent
4.31,246.30,39.40,8.64,0.00,Index_bent
4.31,238.35,46.11,10.81,15.16,Index_bent
19.53,217.40,37.18,6.47,4.31,Index_bent
17.34,209.64,37.18,0.00,19.53,Index_bent
8.64,233.08,26.11,12.98,0.00,Index_bent
8.64,199.36,39.40,0.00,2.15,Index_bent
12.98,201.92,30.53,10.81,6.47,Index_bent
8.64,214.81,34.96,12.98,15.16,Index_bent
6.47,214.81,34.96,10.81,2.15,Index_bent
10.81,238.35,41.63,21.72,0.00,Index_bent
0.00,235.71,37.18,6.47,12.98,Index_bent
10.81,238.35,43.87,6.47,8.64,Index_bent
8.64,241.00,34.96,21.72,10.81,Index_bent
12.98,230.45,41.63,15.16,6.47,Index_bent
4.31,220.00,52.85,8.64,8.64,Index_bent
8.64,222.60,46.11,2.15,17.34,Index_bent
15.16,241.00,39.40,15.16,12.98,Index_bent
0.00,233.08,41.63,10.81,0.00,Index_bent
2.15,233.08,52.85,10.81,8.64,Index_bent
2.15,222.60,41.63,12.98,21.72,Index_bent
10.81,217.40,48.35,4.31,6.47,Index_bent
19.53,222.60,43.87,15.16,12.98,Index_bent
8.64,227.83,46.11,15.16,8.64,Index_bent
4.31,214.81,46.11,6.47,12.98,Index_bent
0.00,222.60,34.96,4.31,17.34,Index_bent
0.00,222.60,46.11,8.64,6.47,Index_bent
0.00,225.22,50.60,0.00,6.47,Index_bent
6.47,220.00,41.63,17.34,8.64,Index_bent
8.64,207.06,41.63,12.98,6.47,Index_bent
6.47,230.45,48.35,15.16,10.81,Index_bent
0.00,207.06,46.11,0.00,21.72,Index_bent
8.64,214.81,30.53,6.47,15.16,Index_bent
6.47,227.83,28.32,15.16,10.81,Index_bent
8.64,220.00,41.63,10.81,6.47,Index_bent
15.16,230.45,43.87,12.98,0.00,Index_bent
19.53,230.45,30.53,17.34,10.81,Index_bent
12.98,233.08,30.53,0.00,8.64,Index_bent
10.81,235.71,41.63,12.98,12.98,Index_bent
8.64,246.30,37.18,8.64,8.64,Index_bent
15.16,227.83,37.18,2.15,8.64,Index_bent
12.98,243.65,30.53,17.34,0.00,Index_bent
0.00,235.71,37.18,17.34,4.31,Index_bent
6.47,241.00,46.11,12.98,10.81,Index_bent
8.64,238.35,34.96,6.47,8.64,Index_bent
8.64,235.71,34.96,10.81,4.31,Index_bent
8.64,254.31,37.18,2.15,8.64,Index_bent
0.00,254.31,43.87,15.16,8.64,Index_bent
12.98,251.63,32.74,12.98,10.81,Index_bent
15.16,251.63,43.87,8.64,10.81,Index_bent
6.47,256.99,43.87,12.98,6.47,Index_bent
12.98,265.06,43.87,6.47,15.16,Index_bent
15.16,246.30,39.40,6.47,4.31,Index_bent
17.34,259.67,34.96,10.81,19.53,Index_bent
6.47,256.99,46.11,19.53,0.00,Index_bent
17.34,275.91,52.85,12.98,12.98,Index_bent
0.00,278.63,46.11,10.81,10.81,Index_bent
6.47,295.12,48.35,8.64,19.53,Index_bent
4.31,289.60,37.18,6.47,8.64,Index_bent
10.81,273.19,34.96,15.16,2.15,Index_bent
8.64,284.11,32.74,12.98,2.15,Index_bent
6.47,284.11,43.87,10.81,15.16,Index_bent
10.81,303.45,46.11,0.00,8.64,Index_bent
0.00,292.36,43.87,0.00,17.34,Index_bent
6.47,281.37,50.60,10.81,17.34,Index_bent
8.64,289.60,46.11,17.34,15.16,Index_bent
0.00,286.85,48.35,6.47,2.15,Index_bent
8.64,306.24,48.35,17.34,10.81,Index_bent
10.81,286.85,39.40,0.00,17.34,Index_bent
4.31,284.11,39.40,15.16,10.81,Index_bent
4.31,281.37,46.11,8.64,4.31,Index_bent
12.98,262.36,50.60,15.16,17.34,Index_bent
10.81,289.60,50.60,8.64,10.81,Index_bent
2.15,270.47,46.11,17.34,10.81,Index_bent
8.64,286.85,39.40,6.47,15.16,Index_bent
10.81,262.36,57.37,15.16,4.31,Index_bent
6.47,273.19,46.11,2.15,15.16,Index_bent
0.00,292.36,46.11,6.47,10.81,Index_bent
6.47,265.06,43.87,15.16,17.34,Index_bent
17.34,284.11,50.60,4.31,19.53,Index_bent
12.98,273.19,43.87,8.64,6.47,Index_bent
8.64,273.19,26.11,12.98,6.47,Index_bent
17.34,267.76,39.40,6.47,8.64,Index_bent
0.00,265.06,37.18,15.16,17.34,Index_bent
0.00,262.36,43.87,2.15,10.81,Index_bent
10.81,248.97,39.40,4.31,2.15,Index_bent
17.34,256.99,32.74,8.64,17.34,Index_bent
12.98,254.31,34.96,12.98,12.98,Index_bent
6.47,248.97,32.74,15.16,10.81,Index_bent
10.81,256.99,41.63,4.31,8.64,Index_bent
4.31,262.36,43.87,8.64,12.98,Index_bent
12.98,265.06,30.53,8.64,10.81,Index_bent
8.64,262.36,50.60,0.00,10.81,Index_bent
12.98,259.67,48.35,4.31,4.31,Index_bent
15.16,254.31,43.87,21.72,8.64,Index_bent
15.16,254.31,48.35,8.64,8.64,Index_bent
19.53,227.83,26.11,6.47,10.81,Index_bent
10.81,241.00,50.60,4.31,19.53,Index_bent
10.81,246.30,55.11,12.98,12.98,Index_bent
4.31,246.30,43.87,0.00,0.00,Index_bent
10.81,238.35,37.18,17.34,6.47,Index_bent
0.00,254.31,30.53,10.81,4.31,Index_bent
17.34,243.65,37.18,10.81,6.47,Index_bent
10.81,248.97,39.40,15.16,23.91,Index_bent
4.31,241.00,37.18,12.98,4.31,Index_bent
19.53,241.00,39.40,8.64,15.16,Index_bent
2.15,254.31,48.35,8.64,21.72,Index_bent
17.34,246.30,34.96,12.98,4.31,Index_bent
21.72,241.00,48.35,8.64,8.64,Index_bent
4.31,251.63,52.85,10.81,15.16,Index_bent
6.47,241.00,43.87,21.72,17.34,Index_bent
6.47,246.30,46.11,0.00,10.81,Index_bent
10.81,251.63,30.53,19.53,4.31,Index_bent
17.34,248.97,32.74,8.64,6.47,Index_bent
15.16,248.97,48.35,12.98,10.81,Index_bent
4.31,251.63,59.64,10.81,12.98,Index_bent
0.00,235.71,34.96,17.34,19.53,Index_bent
8.64,243.65,61.91,2.15,10.81,Index_bent
10.81,254.31,41.63,15.16,19.53,Index_bent
12.98,233.08,59.64,4.31,2.15,Index_bent
8.64,238.35,48.35,6.47,12.98,Index_bent
8.64,241.00,59.64,6.47,12.98,Index_bent
2.15,246.30,50.60,0.00,10.81,Index_bent
0.00,235.71,55.11,0.00,6.47,Index_bent
0.00,238.35,48.35,10.81,19.53,Index_bent
10.81,238.35,43.87,10.81,6.47,Index_bent
8.64,246.30,50.60,15.16,12.98,Index_bent
6.47,238.35,50.60,8.64,15.16,Index_bent
12.98,225.22,52.85,15.16,8.64,Index_bent
4.31,230.45,39.40,4.31,12.98,Index_bent
12.98,241.00,55.11,4.31,15.16,Index_bent
17.34,225.22,48.35,6.47,15.16,Index_bent
19.53,238.35,37.18,6.47,2.15,Index_bent
2.15,248.97,37.18,2.15,8.64,Index_bent
15.16,238.35,34.96,15.16,6.47,Index_bent
4.31,246.30,48.35,4.31,15.16,Index_bent
8.64,235.71,37.18,0.00,17.34,Index_bent
12.98,235.71,46.11,0.00,12.98,Index_bent
10.81,256.99,46.11,12.98,12.98,Index_bent
10.81,243.65,37.18,10.81,8.64,Index_bent
0.00,256.99,41.63,10.81,21.72,Index_bent
15.16,233.08,37.18,10.81,0.00,Index_bent
15.16,251.63,28.32,2.15,12.98,Index_bent
12.98,246.30,30.53,10.81,6.47,Index_bent
0.00,246.30,50.60,6.47,10.81,Index_bent
0.00,241.00,52.85,10.81,12.98,Index_bent
10.81,262.36,43.87,6.47,12.98,Index_bent
12.98,256.99,50.60,6.47,12.98,Index_bent
10.81,246.30,41.63,8.64,10.81,Index_bent
2.15,243.65,37.18,0.00,17.34,Index_bent
10.81,254.31,52.85,10.81,10.81,Index_bent
15.16,251.63,48.35,10.81,12.98,Index_bent
15.16,254.31,46.11,2.15,4.31,Index_bent
0.00,246.30,43.87,4.31,2.15,Index_bent
15.16,246.30,55.11,15.16,6.47,Index_bent
0.00,256.99,39.40,15.16,10.81,Index_bent
0.00,251.63,52.85,8.64,8.64,Index_bent
4.31,246.30,57.37,8.64,10.81,Index_bent
8.64,251.63,48.35,2.15,10.81,Index_bent
8.64,235.71,55.11,12.98,12.98,Index_bent
2.15,238.35,52.85,0.00,12.98,Index_bent
15.16,246.30,48.35,8.64,15.16,Index_bent
17.34,248.97,57.37,0.00,8.64,Index_bent
6.47,254.31,57.37,6.47,8.64,Index_bent
17.34,241.00,48.35,0.00,2.15,Index_bent
10.81,248.97,66.47,12.98,17.34,Index_bent
12.98,233.08,50.60,2.15,8.64,Index_bent
21.72,230.45,55.11,0.00,6.47,Index_bent
19.53,235.71,52.85,17.34,21.72,Index_bent
10.81,233.08,48.35,17.34,17.34,Index_bent
0.00,256.99,55.11,15.16,15.16,Index_bent
6.47,248.97,64.19,10.81,4.31,Index_bent
21.72,230.45,48.35,10.81,2.15,Index_bent
17.34,246.30,43.87,15.16,21.72,Index_bent
6.47,238.35,52.85,0.00,10.81,Index_bent
21.72,243.65,57.37,6.47,8.64,Index_bent
12.98,243.65,52.85,12.98,12.98,Index_bent
19.53,254.31,55.11,6.47,17.34,Index_bent
15.16,233.08,39.40,10.81,17.34,Index_bent
8.64,238.35,57.37,10.81,10.81,Index_bent
8.64,243.65,52.85,12.98,17.34,Index_bent
8.64,235.71,55.11,8.64,8.64,Index_bent
8.64,238.35,55.11,2.15,10.81,Index_bent
17.34,230.45,52.85,6.47,19.53,Index_bent
0.00,235.71,59.64,19.53,2.15,Index_bent
4.31,241.00,59.64,15.16,12.98,Index_bent
19.53,254.31,66.47,6.47,2.15,Index_bent
10.81,243.65,52.85,10.81,10.81,Index_bent
10.81,238.35,61.91,6.47,0.00,Index_bent
12.98,246.30,59.64,10.81,6.47,Index_bent
21.72,243.65,57.37,10.81,12.98,Index_bent
10.81,248.97,52.85,15.16,15.16,Index_bent
15.16,251.63,57.37,0.00,2.15,Index_bent
6.47,241.00,61.91,2.15,10.81,Index_bent
8.64,246.30,59.64,6.47,10.81,Index_bent
10.81,248.97,59.64,10.81,6.47,Index_bent
6.47,246.30,61.91,12.98,12.98,Index_bent
8.64,243.65,71.04,19.53,10.81,Index_bent
10.81,230.45,64.19,4.31,19.53,Index_bent
2.15,246.30,66.47,21.72,12.98,Index_bent
8.64,254.31,55.11,23.91,17.34,Index_bent
17.34,254.31,50.60,10.81,17.34,Index_bent
15.16,238.35,57.37,0.00,10.81,Index_bent
4.31,233.08,61.91,4.31,0.00,Index_bent
10.81,246.30,50.60,10.81,0.00,Index_bent
0.00,241.00,50.60,8.64,10.81,Index_bent
6.47,238.35,66.47,2.15,2.15,Index_bent
